turno;nacionalidade;uf;codigo;nome;cargo;totalVotos;numeroCandidatoMaisVotado;totalVotosCandidatoMaisVotado;% do total de votos;Faixa;Candidato;Cor
1;Brasil;sc;82813;RANCHO QUEIMADO;presidente;2296;17;1545;67,29%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;71331;SERRA NEGRA;presidente;15237;17;10253;67,29%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;85820;MONTAURI;presidente;1167;17;785;67,27%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;89915;JAURU;presidente;4970;17;3343;67,26%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;62154;BASTOS;presidente;12109;17;8143;67,25%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;37079;MALHADA DE PEDRAS;presidente;5184;13;3486;67,25%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;81450;IMBUIA;presidente;3862;17;2597;67,24%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;62570;BRODOWSKI;presidente;11684;17;7856;67,24%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;61913;BADY BASSITT;presidente;8948;17;6015;67,22%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;64890;IBIRÁ;presidente;6211;17;4174;67,20%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;38814;SÃO FELIPE;presidente;11622;13;7808;67,18%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pi;10537;COCAL;presidente;14262;13;9581;67,18%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;67938;OSVALDO CRUZ;presidente;16431;17;11038;67,18%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pb;19305;BARAÚNA;presidente;2930;13;1968;67,17%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rs;84867;GUABIJU;presidente;1133;17;761;67,17%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;69035;PONGAÍ;presidente;2308;17;1550;67,16%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pb;19089;CUITÉ DE MAMANGUAPE;presidente;4691;13;3149;67,13%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;53775;TIROS;presidente;3738;17;2509;67,12%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;67415;MORUNGABA;presidente;7634;17;5124;67,12%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;87076;ILÓPOLIS;presidente;2722;17;1827;67,12%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;75051;CIANORTE;presidente;42446;17;28486;67,11%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;se;31003;SANTANA DO SÃO FRANCISCO;presidente;3983;13;2673;67,11%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;to;73229;RECURSOLÂNDIA;presidente;1827;13;1226;67,10%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;30732;ARATACA;presidente;4288;13;2877;67,09%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;22055;SÃO SEBASTIÃO DO UMBUZEIRO;presidente;2270;13;1523;67,09%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mt;98710;MARCELÂNDIA;presidente;5797;17;3889;67,09%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rn;16101;BODÓ;presidente;2266;13;1520;67,08%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;19097;ALAGOINHA;presidente;7855;13;5268;67,07%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pi;10146;CALDEIRÃO GRANDE DO PIAUÍ;presidente;3752;13;2516;67,06%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pi;10251;BARREIRAS DO PIAUÍ;presidente;1979;13;1327;67,05%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;es;56871;RIO NOVO DO SUL;presidente;6560;17;4398;67,04%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;se;31038;AQUIDABÃ;presidente;11147;13;7473;67,04%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;65293;IRACEMÁPOLIS;presidente;13354;17;8952;67,04%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;34193;CAMPO FORMOSO;presidente;37403;13;25072;67,03%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;63894;DRACENA;presidente;24563;17;16464;67,03%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;86550;FARROUPILHA;presidente;43933;17;29446;67,02%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pa;4413;CAMETÁ;presidente;72132;13;48346;67,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;43893;CORONEL MURTA;presidente;4670;13;3130;67,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;36552;JAGUARARI;presidente;15537;13;10413;67,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mt;90727;SAPEZAL;presidente;9519;17;6378;67,00%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;74390;ASTORGA;presidente;14958;17;10020;66,99%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;98191;JUARA;presidente;14966;17;10025;66,99%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;34339;CÂNDIDO SALES;presidente;12750;13;8540;66,98%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;81663;ITAPOÁ;presidente;9811;17;6571;66,98%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pe;25410;SALGADINHO;presidente;4359;13;2919;66,96%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;am;2313;ENVIRA;presidente;6271;13;4197;66,93%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;63096;CAPIVARI;presidente;27028;17;18087;66,92%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;7072;ALTAMIRA DO MARANHÃO;presidente;3442;13;2303;66,91%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pa;4316;BONITO;presidente;8822;13;5902;66,90%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;es;56235;CACHOEIRO DE ITAPEMIRIM;presidente;101076;17;67614;66,89%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;es;56057;ALFREDO CHAVES;presidente;8661;17;5793;66,89%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;am;2070;AUTAZES;presidente;19131;13;12795;66,88%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;se;32174;RIACHUELO;presidente;5628;13;3764;66,88%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;46477;ITAJUBÁ;presidente;52852;17;35343;66,87%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;37257;MIGUEL CALMON;presidente;13584;13;9075;66,81%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;80365;MIRIM DOCE;presidente;1849;17;1235;66,79%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;11398;OEIRAS;presidente;20706;13;13829;66,79%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;40738;ARAPONGA;presidente;4468;13;2984;66,79%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ma;9652;SANTA LUZIA DO PARUÁ;presidente;11623;13;7762;66,78%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;66818;MARÍLIA;presidente;121616;17;81202;66,77%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;41882;CHAPADA GAÚCHA;presidente;5544;13;3701;66,76%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pe;23086;VERTENTE DO LÉRIO;presidente;5190;13;3464;66,74%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;al;28592;SANTANA DO IPANEMA;presidente;22053;13;14711;66,71%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;72010;TUPÃ;presidente;34221;17;22817;66,68%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;37818;PAULO AFONSO;presidente;56333;13;37557;66,67%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Exterior;zz;99430;KINGSTON-JAMAICA;presidente;21;17;14;66,67%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;67172;MOGI MIRIM;presidente;47743;17;31820;66,65%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;33510;BAIXA GRANDE;presidente;9637;13;6420;66,62%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pe;24830;MARAIAL;presidente;5485;13;3654;66,62%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;al;27375;CHÃ PRETA;presidente;3805;13;2534;66,60%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;19267;SANTO ANDRÉ;presidente;1847;13;1230;66,59%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rs;85502;GLORINHA;presidente;4855;17;3233;66,59%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;39098;SERRINHA;presidente;41978;13;27950;66,58%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;64319;GABRIEL MONTEIRO;presidente;1924;17;1281;66,58%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;36331;ITAPITANGA;presidente;3895;13;2593;66,57%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pr;78239;RIO NEGRO;presidente;17991;17;11976;66,57%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;83712;URUBICI;presidente;5961;17;3968;66,57%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;76333;JAGUARIAÍVA;presidente;19431;17;12934;66,56%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;10898;GUADALUPE;presidente;5909;13;3933;66,56%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Exterior;zz;30619;TEL AVIV;presidente;529;17;352;66,54%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;87637;NOVA BRÉSCIA;presidente;2259;17;1503;66,53%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;45357;FREI GASPAR;presidente;3248;13;2161;66,53%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;40380;LONTRA;presidente;5163;13;3435;66,53%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ma;7668;GOVERNADOR NUNES FREIRE;presidente;11695;13;7779;66,52%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;49050;NOVO CRUZEIRO;presidente;12794;13;8510;66,52%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rj;58394;ITAGUAÍ;presidente;63878;17;42488;66,51%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;89893;ARAPUTANGA;presidente;7862;17;5228;66,50%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;go;92010;ABADIÂNIA;presidente;6910;17;4594;66,48%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;66290;LARANJAL PAULISTA;presidente;14905;17;9908;66,47%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;37192;MASCOTE;presidente;5705;13;3792;66,47%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pa;4570;CURUÇÁ;presidente;22936;13;15244;66,46%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;al;27839;LIMOEIRO DE ANADIA;presidente;11828;13;7861;66,46%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;35190;FLORESTA AZUL;presidente;4979;13;3309;66,46%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mt;90506;CAMPO VERDE;presidente;20509;17;13629;66,45%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pb;20974;MULUNGU;presidente;6418;13;4264;66,44%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pe;26115;TRINDADE;presidente;14883;13;9887;66,43%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;71951;TORRINHA;presidente;5175;17;3437;66,42%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;9431;TUTÓIA;presidente;24072;13;15983;66,40%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;to;73296;ESPERANTINA;presidente;4172;13;2770;66,40%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pr;75876;GUARATUBA;presidente;18262;17;12124;66,39%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rj;58432;ITAPERUNA;presidente;52108;17;34559;66,32%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;46256;IPATINGA;presidente;128936;17;85504;66,32%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;es;57959;VARGEM ALTA;presidente;11180;17;7414;66,31%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;7889;MARACAÇUMÉ;presidente;9532;13;6321;66,31%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rj;58203;RIO DAS OSTRAS;presidente;57756;17;38299;66,31%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;65170;INÚBIA PAULISTA;presidente;2250;17;1492;66,31%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;10570;CORRENTE;presidente;13718;13;9096;66,31%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;72397;VIRADOURO;presidente;9361;17;6206;66,30%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;86533;ESTRELA;presidente;20093;17;13320;66,29%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pa;5371;SANTARÉM NOVO;presidente;4969;13;3294;66,29%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rs;86495;ESTÂNCIA VELHA;presidente;27440;17;18188;66,28%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;11134;LUIS CORREIA;presidente;17791;13;11791;66,28%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rj;59277;ARRAIAL DO CABO;presidente;20133;17;13342;66,27%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;7340;BURITICUPU;presidente;29325;13;19429;66,25%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pi;10022;ALEGRETE DO PIAUÍ;presidente;3359;13;2225;66,24%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;to;73610;BARRA DO OURO;presidente;2562;13;1697;66,24%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pa;4936;MOJU;presidente;38902;13;25761;66,22%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;al;27235;CACIMBINHAS;presidente;5535;13;3665;66,21%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;go;95656;RIALMA;presidente;6240;17;4131;66,20%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pb;21733;SANTANA DOS GARROTES;presidente;4068;13;2693;66,20%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;to;95338;GOIATINS;presidente;5660;13;3746;66,18%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;80250;ARAQUARI;presidente;14166;17;9374;66,17%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Exterior;zz;30260;PANAMÁ-PAN;presidente;588;17;389;66,16%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;to;73482;CHAPADA DA NATIVIDADE;presidente;1867;13;1235;66,15%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;61212;ALTO ALEGRE;presidente;2519;17;1666;66,14%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;7480;CIDELÂNDIA;presidente;7515;13;4970;66,13%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;80071;ÁGUA DOCE;presidente;4097;17;2708;66,10%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;98612;ALTO TAQUARI;presidente;4400;17;2908;66,09%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;41068;MIRAVÂNIA;presidente;2303;13;1522;66,09%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rn;18058;SERRA CAIADA;presidente;5491;13;3627;66,05%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;42102;GAMELEIRAS;presidente;3051;13;2015;66,04%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rn;16918;IPANGUAÇU;presidente;8994;13;5939;66,03%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;39624;VARZEDO;presidente;5978;13;3947;66,03%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;20494;JERICÓ;presidente;4615;13;3047;66,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;37567;NOVA FÁTIMA;presidente;5156;13;3404;66,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;19259;AROEIRAS;presidente;10759;13;7103;66,02%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Exterior;zz;29807;HOUSTON;presidente;3469;17;2290;66,01%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;81590;ITAIÓPOLIS;presidente;12001;17;7921;66,00%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;10049;BAIXA GRANDE DO RIBEIRO;presidente;6740;13;4448;65,99%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;se;32212;ROSÁRIO DO CATETE;presidente;5875;13;3877;65,99%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rn;16160;MAJOR SALES;presidente;2219;13;1464;65,98%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ro;230;COLORADO DO OESTE;presidente;9597;17;6331;65,97%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;35211;FORMOSA DO RIO PRETO;presidente;12326;13;8128;65,94%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pr;77615;PIÊN;presidente;7722;17;5092;65,94%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;39470;UIBAÍ;presidente;8311;13;5480;65,94%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;61760;ELISIÁRIO;presidente;2113;17;1393;65,93%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;39985;SOBRADINHO;presidente;13192;13;8696;65,92%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;41262;PADRE CARVALHO;presidente;2802;13;1847;65,92%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;63550;CORUMBATAÍ;presidente;2293;17;1511;65,90%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;se;32492;TOMAR DO GERU;presidente;6431;13;4236;65,87%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rn;18716;SÍTIO NOVO;presidente;3424;13;2255;65,86%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ma;8109;PORTO RICO DO MARANHÃO;presidente;3974;13;2617;65,85%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pa;4235;BAIÃO;presidente;18153;13;11949;65,82%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ma;7625;GOVERNADOR LUIZ ROCHA;presidente;3902;13;2568;65,81%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rs;85936;CARLOS BARBOSA;presidente;17745;17;11678;65,81%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;35173;FIRMINO ALVES;presidente;3109;13;2046;65,81%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;37214;MATA DE SÃO JOÃO;presidente;27712;13;18235;65,80%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pb;19887;VIEIRÓPOLIS;presidente;3462;13;2278;65,80%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rj;58955;SÃO FIDÉLIS;presidente;20165;17;13266;65,79%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;46752;ITAÚNA;presidente;49401;17;32494;65,78%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;80110;ÁGUAS MORNAS;presidente;4581;17;3013;65,77%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Exterior;zz;29793;HONG KONG-HONG;presidente;295;17;194;65,76%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;74250;APUCARANA;presidente;69054;17;45408;65,76%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;12599;PORTO ALEGRE DO PIAUÍ;presidente;1422;13;935;65,75%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;mg;52078;SANTO ANTÔNIO DO MONTE;presidente;14082;17;9258;65,74%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;61549;VARGEM;presidente;4630;17;3043;65,72%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;89168;COQUEIRO BAIXO;presidente;1056;17;694;65,72%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ro;299;ROLIM DE MOURA;presidente;29036;17;19082;65,72%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;83771;VIDAL RAMOS;presidente;4251;17;2793;65,70%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;81027;CAPIVARI DE BAIXO;presidente;13021;17;8555;65,70%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ba;33553;BARRA DA ESTIVA;presidente;13636;13;8958;65,69%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ma;9539;VITORINO FREIRE;presidente;15966;13;10487;65,68%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;71919;TIETÊ;presidente;21382;17;14044;65,68%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pe;23116;ALAGOINHA;presidente;8141;13;5347;65,68%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;80136;ALFREDO WAGNER;presidente;6166;17;4048;65,65%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;78255;ROLÂNDIA;presidente;35833;17;23523;65,65%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ac;1538;SENADOR GUIOMARD;presidente;13818;17;9070;65,64%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sc;81426;ENTRE RIOS;presidente;2246;13;1474;65,63%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;pr;79359;UMUARAMA;presidente;60523;17;39717;65,62%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;89834;PARANATINGA;presidente;9686;17;6356;65,62%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pe;24155;FREI MIGUELINHO;presidente;8538;13;5602;65,61%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ro;728;PRIMAVERA DE RONDÔNIA;presidente;2085;17;1368;65,61%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;68810;PIRANGI;presidente;5566;17;3651;65,59%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;74454;BANDEIRANTES;presidente;19330;17;12677;65,58%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pi;12610;SÃO GONÇALO DO GURGUÉIA;presidente;1598;13;1048;65,58%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sp;69299;PRESIDENTE PRUDENTE;presidente;118572;17;77753;65,57%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ma;8257;MAGALHÃES DE ALMEIDA;presidente;8116;13;5322;65,57%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;rn;17515;FRUTUOSO GOMES;presidente;2893;13;1897;65,57%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;39756;MAETINGA;presidente;3767;13;2470;65,57%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;to;95192;PARAÍSO DO TOCANTINS;presidente;23350;17;15309;65,56%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;ro;175;OURO PRETO DO OESTE;presidente;19485;17;12774;65,56%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rj;58637;NILÓPOLIS;presidente;97390;17;63845;65,56%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;go;95451;PIRES DO RIO;presidente;14777;17;9683;65,53%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mt;98973;VERA;presidente;4148;17;2718;65,53%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;sp;62596;BROTAS;presidente;11998;17;7860;65,51%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;rs;86886;LAGOA DOS TRÊS CANTOS;presidente;1252;17;820;65,50%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pe;25771;SERRA TALHADA;presidente;41063;13;26892;65,49%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;sc;80837;CONCÓRDIA;presidente;44269;17;28991;65,49%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Exterior;zz;30490;SÃO DOMINGOS;presidente;226;17;148;65,49%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;pr;76350;JANDAIA DO SUL;presidente;12343;17;8083;65,49%;50 a 70%;Bolsonaro;Bolsonaro (50 a 70%)
1;Brasil;mg;47031;JANUÁRIA;presidente;31730;13;20777;65,48%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;37958;PIRIPÁ;presidente;5275;13;3454;65,48%;50 a 70%;Haddad;Haddad (50 a 70%)
1;Brasil;ba;37931;PINDOBAÇU;presidente;10093;13;6607;65,46%;50 a 70%;Haddad;Haddad (50 a 70%)
